instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
5615,8/26/2011,3,0,8,20,0,5,1,1,0.72,0.697,0.79,0.0896,39,183,222
5616,8/26/2011,3,0,8,21,0,5,1,1,0.72,0.697,0.79,0.1642,38,152,190
5617,8/26/2011,3,0,8,22,0,5,1,1,0.72,0.697,0.79,0.1045,26,126,152
5618,8/26/2011,3,0,8,23,0,5,1,1,0.7,0.6667,0.84,0.0896,22,114,136
5619,8/27/2011,3,0,8,0,0,6,0,1,0.7,0.6667,0.84,0.1045,33,112,145
5620,8/27/2011,3,0,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,13,51,64
5621,8/27/2011,3,0,8,2,0,6,0,1,0.7,0.6667,0.84,0.194,18,59,77
5622,8/27/2011,3,0,8,3,0,6,0,2,0.7,0.6667,0.84,0.2239,8,22,30
5623,8/27/2011,3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3,4
5624,8/27/2011,3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12
5625,8/27/2011,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18
5626,8/27/2011,3,0,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,2,26,28
5627,8/27/2011,3,0,8,8,0,6,0,2,0.7,0.6667,0.84,0.2537,14,62,76
5628,8/27/2011,3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156
5629,8/27/2011,3,0,8,10,0,6,0,2,0.7,0.6667,0.79,0.4627,51,154,205
5630,8/27/2011,3,0,8,11,0,6,0,3,0.66,0.5909,0.89,0.4179,15,73,88
5631,8/27/2011,3,0,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,11,65,76
5632,8/27/2011,3,0,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,10,33,43
5633,8/27/2011,3,0,8,14,0,6,0,3,0.64,0.5758,0.89,0.5522,4,19,23
5634,8/27/2011,3,0,8,15,0,6,0,3,0.64,0.5758,0.89,0.5522,2,28,30
5635,8/27/2011,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24
5636,8/27/2011,3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16
5637,8/28/2011,3,0,8,7,0,0,0,3,0.62,0.5758,0.83,0.3582,0,1,1
5638,8/28/2011,3,0,8,8,0,0,0,3,0.62,0.5758,0.83,0.4179,2,6,8
5639,8/28/2011,3,0,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,7,46,53
5640,8/28/2011,3,0,8,10,0,0,0,1,0.7,0.6515,0.61,0.6119,27,115,142
5641,8/28/2011,3,0,8,11,0,0,0,1,0.7,0.6515,0.58,0.3881,59,178,237
5642,8/28/2011,3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,88,218,306
5643,8/28/2011,3,0,8,13,0,0,0,1,0.76,0.6818,0.45,0.3582,129,302,431
5644,8/28/2011,3,0,8,14,0,0,0,1,0.78,0.697,0.43,0.4179,157,290,447
5645,8/28/2011,3,0,8,15,0,0,0,1,0.78,0.697,0.43,0.3582,155,314,469
5646,8/28/2011,3,0,8,16,0,0,0,1,0.8,0.7121,0.36,0.3881,196,295,491
5647,8/28/2011,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398
5648,8/28/2011,3,0,8,18,0,0,0,1,0.74,0.6667,0.42,0.2239,145,257,402
5649,8/28/2011,3,0,8,19,0,0,0,1,0.72,0.6667,0.48,0.1045,140,247,387
5650,8/28/2011,3,0,8,20,0,0,0,1,0.72,0.6515,0.45,0.1045,64,150,214
5651,8/28/2011,3,0,8,21,0,0,0,1,0.66,0.6212,0.61,0.1343,60,126,186
5652,8/28/2011,3,0,8,22,0,0,0,1,0.64,0.6061,0.69,0.1045,25,73,98
5653,8/28/2011,3,0,8,23,0,0,0,1,0.62,0.5909,0.73,0.1045,16,48,64
5654,8/29/2011,3,0,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,13,21,34
5655,8/29/2011,3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,5,15,20
5656,8/29/2011,3,0,8,2,0,1,1,1,0.6,0.5909,0.69,0.194,8,5,13
5657,8/29/2011,3,0,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045,1,5,6
5658,8/29/2011,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3,3
5659,8/29/2011,3,0,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,17,17
5660,8/29/2011,3,0,8,6,0,1,1,1,0.56,0.5303,0.73,0.1343,3,99,102
5661,8/29/2011,3,0,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239,11,273,284
5662,8/29/2011,3,0,8,8,0,1,1,1,0.62,0.6212,0.57,0.2537,20,384,404
5663,8/29/2011,3,0,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,22,166,188
5664,8/29/2011,3,0,8,10,0,1,1,1,0.66,0.6212,0.47,0.2239,42,73,115
5665,8/29/2011,3,0,8,11,0,1,1,1,0.66,0.6212,0.47,0.1642,38,100,138
5666,8/29/2011,3,0,8,12,0,1,1,2,0.68,0.6364,0.44,0.1642,48,159,207
5667,8/29/2011,3,0,8,13,0,1,1,2,0.7,0.6364,0.39,0,48,170,218
5668,8/29/2011,3,0,8,14,0,1,1,1,0.7,0.6364,0.42,0,55,127,182
5669,8/29/2011,3,0,8,15,0,1,1,1,0.7,0.6364,0.42,0.1642,56,164,220
5670,8/29/2011,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642,56,226,282
5671,8/29/2011,3,0,8,17,0,1,1,2,0.7,0.6364,0.47,0.2239,67,524,591
5672,8/29/2011,3,0,8,18,0,1,1,1,0.66,0.6212,0.47,0.2537,60,487,547
5673,8/29/2011,3,0,8,19,0,1,1,1,0.66,0.6212,0.47,0.2537,50,317,367
5674,8/29/2011,3,0,8,20,0,1,1,1,0.64,0.6212,0.53,0.1642,50,227,277
5675,8/29/2011,3,0,8,21,0,1,1,1,0.64,0.6212,0.53,0.194,34,168,202
5676,8/29/2011,3,0,8,22,0,1,1,1,0.62,0.6212,0.57,0.1343,23,119,142
5677,8/29/2011,3,0,8,23,0,1,1,1,0.6,0.6061,0.6,0.0896,19,56,75
5678,8/30/2011,3,0,8,0,0,2,1,1,0.56,0.5303,0.73,0.1343,10,17,27
5679,8/30/2011,3,0,8,1,0,2,1,1,0.56,0.5303,0.68,0.1045,6,7,13
5680,8/30/2011,3,0,8,2,0,2,1,1,0.54,0.5152,0.73,0.1045,2,8,10
5681,8/30/2011,3,0,8,3,0,2,1,1,0.54,0.5152,0.73,0.194,2,2,4
5682,8/30/2011,3,0,8,4,0,2,1,1,0.52,0.5,0.77,0.1642,0,6,6
5683,8/30/2011,3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896,1,27,28
5684,8/30/2011,3,0,8,6,0,2,1,1,0.54,0.5152,0.73,0.1045,4,115,119
5685,8/30/2011,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343,19,338,357
5686,8/30/2011,3,0,8,8,0,2,1,1,0.62,0.6212,0.57,0.1343,34,459,493
5687,8/30/2011,3,0,8,9,0,2,1,1,0.66,0.6212,0.5,0.2239,38,180,218
5688,8/30/2011,3,0,8,10,0,2,1,1,0.7,0.6364,0.39,0.2239,28,109,137
5689,8/30/2011,3,0,8,11,0,2,1,1,0.72,0.6515,0.37,0.194,60,115,175
5690,8/30/2011,3,0,8,12,0,2,1,1,0.72,0.6515,0.37,0,65,172,237
5691,8/30/2011,3,0,8,13,0,2,1,1,0.74,0.6515,0.35,0.1045,59,170,229
5692,8/30/2011,3,0,8,14,0,2,1,1,0.74,0.6515,0.33,0.1642,58,151,209
5693,8/30/2011,3,0,8,15,0,2,1,1,0.74,0.6515,0.35,0.2239,34,162,196
5694,8/30/2011,3,0,8,16,0,2,1,1,0.74,0.6515,0.37,0.1642,42,295,337
5695,8/30/2011,3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.194,62,549,611
5696,8/30/2011,3,0,8,18,0,2,1,1,0.7,0.6364,0.45,0.1642,60,516,576
5697,8/30/2011,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.0896,68,397,465
5698,8/30/2011,3,0,8,20,0,2,1,1,0.66,0.6212,0.5,0,39,259,298
5699,8/30/2011,3,0,8,21,0,2,1,1,0.64,0.6061,0.65,0.0896,43,180,223
5700,8/30/2011,3,0,8,22,0,2,1,1,0.62,0.6061,0.61,0,22,121,143
5701,8/30/2011,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0,19,74,93
5702,8/31/2011,3,0,8,0,0,3,1,1,0.6,0.5909,0.69,0,8,24,32
5703,8/31/2011,3,0,8,1,0,3,1,1,0.6,0.5909,0.69,0,2,13,15
5704,8/31/2011,3,0,8,2,0,3,1,1,0.56,0.5303,0.73,0,1,5,6
5705,8/31/2011,3,0,8,3,0,3,1,1,0.56,0.5303,0.78,0,2,4,6
5706,8/31/2011,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0,0,5,5
5707,8/31/2011,3,0,8,5,0,3,1,1,0.54,0.5152,0.83,0.0896,2,25,27
5708,8/31/2011,3,0,8,6,0,3,1,1,0.54,0.5152,0.77,0,4,107,111
5709,8/31/2011,3,0,8,7,0,3,1,1,0.6,0.5758,0.78,0,12,316,328
5710,8/31/2011,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0,27,440,467
5711,8/31/2011,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896,27,217,244
5712,8/31/2011,3,0,8,10,0,3,1,1,0.7,0.6364,0.45,0.1045,33,105,138
5713,8/31/2011,3,0,8,11,0,3,1,1,0.72,0.6515,0.42,0.1343,28,143,171
5714,8/31/2011,3,0,8,12,0,3,1,1,0.74,0.6667,0.43,0.1343,68,192,260
5715,8/31/2011,3,0,8,13,0,3,1,1,0.74,0.6515,0.37,0.1045,39,182,221
5716,8/31/2011,3,0,8,14,0,3,1,1,0.74,0.6515,0.4,0.1343,48,148,196
5717,8/31/2011,3,0,8,15,0,3,1,1,0.74,0.6515,0.4,0.1343,34,138,172
5718,8/31/2011,3,0,8,16,0,3,1,1,0.74,0.6667,0.42,0.1343,46,263,309
5719,8/31/2011,3,0,8,17,0,3,1,1,0.72,0.6515,0.45,0.1343,83,525,608
5720,8/31/2011,3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,70,495,565
5721,8/31/2011,3,0,8,19,0,3,1,1,0.84,0.7727,0.47,0.2537,53,393,446
5722,8/31/2011,3,0,8,20,0,3,1,1,0.66,0.6212,0.57,0.1343,30,259,289
5723,8/31/2011,3,0,8,21,0,3,1,1,0.66,0.6212,0.61,0.0896,27,174,201
5724,8/31/2011,3,0,8,22,0,3,1,1,0.64,0.6061,0.69,0,20,137,157
5725,8/31/2011,3,0,8,23,0,3,1,1,0.6,0.5758,0.78,0.1045,24,60,84
5726,9/1/2011,3,0,9,0,0,4,1,1,0.6,0.5758,0.78,0.1045,18,33,51
5727,9/1/2011,3,0,9,1,0,4,1,1,0.6,0.5909,0.73,0.0896,7,14,21
5728,9/1/2011,3,0,9,2,0,4,1,1,0.58,0.5455,0.78,0.0896,14,11,25
5729,9/1/2011,3,0,9,3,0,4,1,1,0.58,0.5455,0.78,0.0896,7,7,14
5730,9/1/2011,3,0,9,4,0,4,1,1,0.56,0.5303,0.83,0.0896,0,7,7
5731,9/1/2011,3,0,9,5,0,4,1,1,0.56,0.5303,0.73,0.0896,1,22,23
5732,9/1/2011,3,0,9,6,0,4,1,1,0.6,0.5758,0.78,0,2,103,105
5733,9/1/2011,3,0,9,7,0,4,1,1,0.6,0.5758,0.78,0,7,335,342
5734,9/1/2011,3,0,9,8,0,4,1,1,0.62,0.5909,0.73,0.1343,31,467,498
5735,9/1/2011,3,0,9,9,0,4,1,1,0.64,0.6061,0.69,0.1045,29,178,207
5736,9/1/2011,3,0,9,10,0,4,1,1,0.68,0.6364,0.61,0.1343,46,92,138
5737,9/1/2011,3,0,9,11,0,4,1,1,0.72,0.6667,0.51,0.1343,51,141,192
5738,9/1/2011,3,0,9,12,0,4,1,2,0.72,0.6667,0.51,0.1343,64,165,229
5739,9/1/2011,3,0,9,13,0,4,1,2,0.72,0.6667,0.48,0.0896,50,169,219
5740,9/1/2011,3,0,9,14,0,4,1,3,0.72,0.6667,0.54,0.2537,54,144,198
5741,9/1/2011,3,0,9,15,0,4,1,1,0.72,0.6667,0.51,0.1343,39,135,174
5742,9/1/2011,3,0,9,16,0,4,1,1,0.74,0.6667,0.51,0.194,55,253,308
5743,9/1/2011,3,0,9,17,0,4,1,1,0.72,0.6667,0.54,0.2537,61,567,628
5744,9/1/2011,3,0,9,18,0,4,1,1,0.72,0.6667,0.54,0.2239,69,462,531
5745,9/1/2011,3,0,9,19,0,4,1,1,0.7,0.6515,0.58,0.1642,79,364,443
5746,9/1/2011,3,0,9,20,0,4,1,1,0.66,0.6212,0.61,0.2239,33,247,280
5747,9/1/2011,3,0,9,21,0,4,1,2,0.66,0.6212,0.57,0.194,17,160,177
5748,9/1/2011,3,0,9,22,0,4,1,2,0.66,0.6212,0.57,0.2239,34,145,179
5749,9/1/2011,3,0,9,23,0,4,1,1,0.64,0.6061,0.65,0.2537,15,111,126
5750,9/2/2011,3,0,9,0,0,5,1,1,0.64,0.6061,0.65,0.194,6,58,64
5751,9/2/2011,3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,4,28,32
5752,9/2/2011,3,0,9,2,0,5,1,3,0.62,0.5909,0.73,0.1045,9,11,20
5753,9/2/2011,3,0,9,3,0,5,1,2,0.6,0.5606,0.83,0.1642,4,4,8
5754,9/2/2011,3,0,9,4,0,5,1,1,0.6,0.5606,0.83,0.0896,2,2,4
5755,9/2/2011,3,0,9,5,0,5,1,2,0.6,0.5606,0.83,0.1343,0,20,20
5756,9/2/2011,3,0,9,6,0,5,1,1,0.6,0.5606,0.83,0.1343,3,73,76
5757,9/2/2011,3,0,9,7,0,5,1,1,0.6,0.5606,0.83,0.1045,6,253,259
5758,9/2/2011,3,0,9,8,0,5,1,1,0.62,0.5909,0.78,0.194,22,434,456
5759,9/2/2011,3,0,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,30,190,220
5760,9/2/2011,3,0,9,10,0,5,1,2,0.64,0.6061,0.76,0.1642,34,106,140
5761,9/2/2011,3,0,9,11,0,5,1,2,0.66,0.6212,0.74,0.1045,51,141,192
5762,9/2/2011,3,0,9,12,0,5,1,2,0.66,0.6212,0.69,0.2239,82,178,260
5763,9/2/2011,3,0,9,13,0,5,1,2,0.68,0.6364,0.65,0.1343,72,207,279
5764,9/2/2011,3,0,9,14,0,5,1,2,0.7,0.6515,0.61,0.1045,75,208,283
5765,9/2/2011,3,0,9,15,0,5,1,2,0.7,0.6515,0.61,0.2537,69,277,346
5766,9/2/2011,3,0,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,82,299,381
5767,9/2/2011,3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,78,377,455
5768,9/2/2011,3,0,9,18,0,5,1,2,0.68,0.6364,0.65,0.194,50,305,355
5769,9/2/2011,3,0,9,19,0,5,1,1,0.66,0.6212,0.69,0.1343,67,220,287
5770,9/2/2011,3,0,9,20,0,5,1,1,0.64,0.6061,0.73,0,38,158,196
5771,9/2/2011,3,0,9,21,0,5,1,2,0.64,0.6061,0.73,0.0896,28,121,149
5772,9/2/2011,3,0,9,22,0,5,1,2,0.64,0.6061,0.73,0.1642,33,114,147
5773,9/2/2011,3,0,9,23,0,5,1,2,0.64,0.6061,0.73,0.1642,30,68,98
5774,9/3/2011,3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,22,65,87
5775,9/3/2011,3,0,9,1,0,6,0,2,0.64,0.6061,0.69,0.2537,17,57,74
5776,9/3/2011,3,0,9,2,0,6,0,2,0.64,0.6061,0.69,0.2239,15,26,41
5777,9/3/2011,3,0,9,3,0,6,0,1,0.62,0.5909,0.73,0.1642,17,18,35
5778,9/3/2011,3,0,9,4,0,6,0,1,0.62,0.5909,0.73,0.1642,3,4,7
5779,9/3/2011,3,0,9,5,0,6,0,1,0.62,0.6061,0.69,0.194,3,9,12
5780,9/3/2011,3,0,9,6,0,6,0,1,0.62,0.5909,0.73,0.1642,4,19,23
5781,9/3/2011,3,0,9,7,0,6,0,1,0.62,0.5909,0.73,0.194,5,33,38
5782,9/3/2011,3,0,9,8,0,6,0,1,0.64,0.6061,0.69,0.1642,24,65,89
5783,9/3/2011,3,0,9,9,0,6,0,2,0.66,0.6212,0.69,0.2537,83,118,201
5784,9/3/2011,3,0,9,10,0,6,0,3,0.66,0.6212,0.65,0.2537,90,168,258
5785,9/3/2011,3,0,9,11,0,6,0,3,0.66,0.6212,0.69,0.2836,66,128,194
5786,9/3/2011,3,0,9,12,0,6,0,1,0.7,0.6515,0.61,0.2239,97,160,257
5787,9/3/2011,3,0,9,13,0,6,0,1,0.7,0.6515,0.65,0.2239,153,200,353
5788,9/3/2011,3,0,9,14,0,6,0,2,0.72,0.6818,0.66,0.1642,204,176,380
5789,9/3/2011,3,0,9,15,0,6,0,1,0.72,0.6818,0.7,0.1642,187,201,388
5790,9/3/2011,3,0,9,16,0,6,0,1,0.72,0.6818,0.7,0.194,186,188,374
5791,9/3/2011,3,0,9,17,0,6,0,1,0.72,0.6818,0.7,0.2239,170,201,371
5792,9/3/2011,3,0,9,18,0,6,0,1,0.72,0.6818,0.7,0.1642,160,179,339
5793,9/3/2011,3,0,9,19,0,6,0,1,0.7,0.6667,0.74,0.1343,147,148,295
5794,9/3/2011,3,0,9,20,0,6,0,1,0.7,0.6667,0.79,0.1642,99,120,219
5795,9/3/2011,3,0,9,21,0,6,0,1,0.68,0.6364,0.83,0.1343,71,93,164
5796,9/3/2011,3,0,9,22,0,6,0,1,0.68,0.6364,0.83,0.1045,66,96,162
5797,9/3/2011,3,0,9,23,0,6,0,1,0.66,0.6212,0.85,0.1343,46,77,123
5798,9/4/2011,3,0,9,0,0,0,0,1,0.66,0.5909,0.89,0.194,33,76,109
5799,9/4/2011,3,0,9,1,0,0,0,1,0.66,0.6061,0.83,0.1343,37,38,75
5800,9/4/2011,3,0,9,2,0,0,0,1,0.66,0.6061,0.83,0.194,17,43,60
5801,9/4/2011,3,0,9,3,0,0,0,1,0.64,0.5758,0.89,0.194,20,23,43
5802,9/4/2011,3,0,9,4,0,0,0,1,0.64,0.5758,0.83,0.1642,0,4,4
5803,9/4/2011,3,0,9,5,0,0,0,1,0.64,0.5758,0.83,0.1343,1,5,6
5804,9/4/2011,3,0,9,6,0,0,0,1,0.64,0.5758,0.84,0.2239,0,3,3
5805,9/4/2011,3,0,9,7,0,0,0,1,0.66,0.6061,0.78,0.194,10,20,30
5806,9/4/2011,3,0,9,8,0,0,0,1,0.66,0.6061,0.78,0.1642,21,49,70
5807,9/4/2011,3,0,9,9,0,0,0,1,0.66,0.6061,0.78,0.1642,87,102,189
5808,9/4/2011,3,0,9,10,0,0,0,1,0.7,0.6667,0.74,0.1343,150,147,297
5809,9/4/2011,3,0,9,11,0,0,0,1,0.74,0.697,0.7,0.1642,174,163,337
5810,9/4/2011,3,0,9,12,0,0,0,1,0.76,0.7273,0.66,0.1642,214,221,435
5811,9/4/2011,3,0,9,13,0,0,0,2,0.78,0.7424,0.62,0.2836,245,174,419
5812,9/4/2011,3,0,9,14,0,0,0,1,0.78,0.7576,0.66,0.3284,205,156,361
5813,9/4/2011,3,0,9,15,0,0,0,1,0.78,0.7576,0.66,0.2836,218,192,410
5814,9/4/2011,3,0,9,16,0,0,0,1,0.8,0.7727,0.59,0.2239,196,141,337
5815,9/4/2011,3,0,9,17,0,0,0,1,0.76,0.7273,0.66,0.2239,204,172,376
5816,9/4/2011,3,0,9,18,0,0,0,1,0.76,0.7273,0.66,0.194,187,169,356
5817,9/4/2011,3,0,9,19,0,0,0,1,0.74,0.697,0.7,0.194,178,150,328
5818,9/4/2011,3,0,9,20,0,0,0,1,0.74,0.697,0.7,0.2985,104,125,229
5819,9/4/2011,3,0,9,21,0,0,0,1,0.72,0.697,0.74,0.2537,104,103,207
5820,9/4/2011,3,0,9,22,0,0,0,2,0.72,0.697,0.74,0.2836,70,85,155
5821,9/4/2011,3,0,9,23,0,0,0,2,0.72,0.6818,0.7,0.1642,46,58,104
5822,9/5/2011,3,0,9,0,1,1,0,2,0.7,0.6667,0.74,0.2239,31,66,97
5823,9/5/2011,3,0,9,1,1,1,0,2,0.68,0.6364,0.79,0.1045,19,35,54
5824,9/5/2011,3,0,9,2,1,1,0,2,0.68,0.6364,0.79,0.1642,17,22,39
5825,9/5/2011,3,0,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,4,12,16
5826,9/5/2011,3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,3,5,8
5827,9/5/2011,3,0,9,5,1,1,0,2,0.66,0.6212,0.74,0.1642,2,4,6
5828,9/5/2011,3,0,9,6,1,1,0,2,0.66,0.6212,0.74,0.1343,6,5,11
5829,9/5/2011,3,0,9,7,1,1,0,1,0.66,0.6212,0.74,0.1642,11,30,41
5830,9/5/2011,3,0,9,8,1,1,0,2,0.66,0.6061,0.78,0.194,45,56,101
5831,9/5/2011,3,0,9,9,1,1,0,3,0.68,0.6364,0.74,0.1642,63,89,152
5832,9/5/2011,3,0,9,10,1,1,0,2,0.7,0.6515,0.7,0.1642,107,137,244
5833,9/5/2011,3,0,9,11,1,1,0,2,0.7,0.6667,0.74,0.1642,101,207,308
5834,9/5/2011,3,0,9,12,1,1,0,2,0.72,0.6818,0.7,0.194,141,212,353
5835,9/5/2011,3,0,9,13,1,1,0,2,0.74,0.697,0.7,0.1343,154,235,389
5836,9/5/2011,3,0,9,14,1,1,0,1,0.74,0.697,0.7,0.1642,145,212,357
5837,9/5/2011,3,0,9,15,1,1,0,2,0.68,0.6364,0.79,0.2836,111,142,253
5838,9/5/2011,3,0,9,16,1,1,0,2,0.68,0.6364,0.79,0.2836,92,192,284
5839,9/5/2011,3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,37,77,114
5840,9/5/2011,3,0,9,18,1,1,0,1,0.66,0.5909,0.89,0.0896,31,92,123
5841,9/5/2011,3,0,9,19,1,1,0,3,0.66,0.5909,0.94,0.1045,52,123,175
5842,9/5/2011,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,26,56,82
5843,9/5/2011,3,0,9,21,1,1,0,2,0.66,0.5909,0.94,0.2985,20,40,60
5844,9/5/2011,3,0,9,22,1,1,0,2,0.6,0.5455,0.88,0.5821,15,49,64
5845,9/5/2011,3,0,9,23,1,1,0,3,0.56,0.5303,0.88,0.3881,3,17,20
5846,9/6/2011,3,0,9,0,0,2,1,3,0.54,0.5152,0.94,0.3582,1,7,8
5847,9/6/2011,3,0,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,0,2,2
5848,9/6/2011,3,0,9,3,0,2,1,3,0.54,0.5152,0.94,0.2985,1,0,1
5849,9/6/2011,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,1,3,4
5850,9/6/2011,3,0,9,5,0,2,1,3,0.54,0.5152,0.88,0.3582,1,20,21
5851,9/6/2011,3,0,9,6,0,2,1,2,0.54,0.5152,0.88,0.3284,0,72,72
5852,9/6/2011,3,0,9,7,0,2,1,2,0.54,0.5152,0.83,0.3582,6,166,172
5853,9/6/2011,3,0,9,8,0,2,1,3,0.54,0.5152,0.83,0.3881,15,349,364
5854,9/6/2011,3,0,9,9,0,2,1,2,0.54,0.5152,0.81,0.4179,18,167,185
5855,9/6/2011,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106
5856,9/6/2011,3,0,9,11,0,2,1,3,0.54,0.5152,0.83,0.3881,11,78,89
5857,9/6/2011,3,0,9,12,0,2,1,3,0.54,0.5152,0.83,0.3881,16,51,67
5858,9/6/2011,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,5,24,29
5859,9/6/2011,3,0,9,14,0,2,1,3,0.54,0.5152,0.88,0.2836,3,21,24
5860,9/6/2011,3,0,9,15,0,2,1,3,0.54,0.5152,0.94,0.3881,18,71,89
5861,9/6/2011,3,0,9,16,0,2,1,3,0.54,0.5152,0.94,0.3881,11,95,106
5862,9/6/2011,3,0,9,17,0,2,1,2,0.54,0.5152,0.88,0.3881,15,276,291
5863,9/6/2011,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,22,351,373
5864,9/6/2011,3,0,9,19,0,2,1,2,0.54,0.5152,0.88,0.4179,12,269,281
5865,9/6/2011,3,0,9,20,0,2,1,3,0.54,0.5152,0.88,0.2985,13,150,163
5866,9/6/2011,3,0,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,12,109,121
5867,9/6/2011,3,0,9,22,0,2,1,2,0.54,0.5152,0.94,0.3284,5,79,84
5868,9/6/2011,3,0,9,23,0,2,1,3,0.54,0.5152,0.94,0.2537,2,56,58
5869,9/7/2011,3,0,9,0,0,3,1,2,0.54,0.5152,0.94,0.2239,1,12,13
5870,9/7/2011,3,0,9,1,0,3,1,3,0.54,0.5152,0.94,0.2537,2,3,5
5871,9/7/2011,3,0,9,2,0,3,1,2,0.54,0.5152,0.94,0.2239,2,4,6
5872,9/7/2011,3,0,9,3,0,3,1,3,0.56,0.5303,0.94,0.1343,1,1,2
5873,9/7/2011,3,0,9,4,0,3,1,3,0.56,0.5303,0.94,0.1642,0,4,4
5874,9/7/2011,3,0,9,5,0,3,1,2,0.56,0.5303,1,0.1343,1,15,16
5875,9/7/2011,3,0,9,6,0,3,1,3,0.6,0.5455,0.88,0.1045,1,74,75
5876,9/7/2011,3,0,9,7,0,3,1,3,0.6,0.5455,0.88,0.0896,3,83,86
5877,9/7/2011,3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,9,319,328
5878,9/7/2011,3,0,9,9,0,3,1,3,0.6,0.5455,0.88,0.1343,14,176,190
5879,9/7/2011,3,0,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343,3,63,66
5880,9/7/2011,3,0,9,11,0,3,1,3,0.6,0.5152,0.94,0,1,9,10
5881,9/7/2011,3,0,9,12,0,3,1,3,0.56,0.5303,0.94,0,1,21,22
5882,9/7/2011,3,0,9,13,0,3,1,3,0.6,0.5455,0.88,0,2,9,11
5883,9/7/2011,3,0,9,14,0,3,1,3,0.6,0.5152,0.93,0,1,24,25
5884,9/7/2011,3,0,9,15,0,3,1,3,0.62,0.5455,0.94,0.1045,3,55,58
5885,9/7/2011,3,0,9,16,0,3,1,1,0.64,0.5758,0.89,0,7,137,144
5886,9/7/2011,3,0,9,17,0,3,1,3,0.64,0.5758,0.89,0,21,264,285
5887,9/7/2011,3,0,9,18,0,3,1,3,0.64,0.5758,0.89,0,18,219,237
5888,9/7/2011,3,0,9,19,0,3,1,2,0.64,0.5758,0.89,0,14,212,226
5889,9/7/2011,3,0,9,20,0,3,1,3,0.64,0.5758,0.89,0.0896,3,93,96
5890,9/7/2011,3,0,9,21,0,3,1,3,0.64,0.5758,0.89,0.0896,4,34,38
5891,9/7/2011,3,0,9,22,0,3,1,3,0.62,0.5455,0.94,0.1642,3,26,29
5892,9/7/2011,3,0,9,23,0,3,1,3,0.62,0.5455,0.94,0.194,3,21,24
5893,9/8/2011,3,0,9,0,0,4,1,3,0.6,0.5,1,0.194,3,11,14
5894,9/8/2011,3,0,9,1,0,4,1,3,0.62,0.5455,0.94,0.1045,0,4,4
5895,9/8/2011,3,0,9,3,0,4,1,3,0.62,0.5455,0.94,0,0,2,2
